kill,abilityPower,armor,attackDamage,attackSpeed,healthMax,lifesteal,magicResist,movementSpeed,powerMax,y
11,87,-7,60,147,-998,5,10,495,-229,1
10,137,62,145,205,-895,5,8,-88,-274,1
12,177,68,49,203,-1093,5,10,-318,-248,1
15,417,-52,242,306,-1004,5,15,350,-156,1
17,417,88,279,471,-1132,5,20,84,-88,1
0,0,-4,0,0,-26,0,2,20,-108,1
0,-15,-10,-1,9,-96,0,10,20,-108,1
0,-15,-10,-1,-24,-103,0,10,20,-161,1
1,-15,-4,15,-7,29,7,15,84,-276,1
-1,3,-13,-2,42,-128,7,11,370,-403,1
-2,-17,-10,-57,29,-142,6,15,-34,-461,1
-3,-59,-16,-42,10,-250,6,10,65,-880,1
-2,-16,-18,-67,57,-322,5,10,-517,-988,1
-4,-16,-22,-100,65,-427,5,11,-60,-1078,1
-6,-7,-21,-109,22,-654,4,11,-98,-1068,1
-9,11,-26,-82,-44,-753,3,10,56,-1054,1
-9,5,-31,-102,55,-864,3,9,169,-1628,1
-11,5,-31,-147,-45,-868,2,10,-202,-1679,0
-13,16,-37,-170,45,-1106,1,8,-100,-1678,0
-14,18,-27,-164,79,-1236,1,5,74,-1679,0
-13,-28,-20,-169,188,-1188,1,10,-180,-1585,0
-15,32,-41,-176,11,-1045,1,-17,121,-1680,0
-15,-24,-51,-255,164,-736,1,-15,31,-1549,0
-15,-15,-51,-277,172,-739,1,-13,147,-1256,0
-16,-59,-101,-304,162,-732,1,31,-42,-1302,0
-18,-47,-108,-261,79,-878,1,28,174,-1331,0
-19,-56,-108,-261,79,-878,1,28,147,-1331,0
0,0,-3,0,0,-61,0,4,-15,-10,1
0,-56,3,25,26,-133,0,4,-351,-10,1
0,-56,7,25,6,-124,0,4,-15,-25,1
0,-56,1,16,6,-172,0,3,-15,-90,1
0,-71,5,30,10,-69,0,5,78,-316,1
0,-71,2,30,-28,-120,0,4,-57,-527,1
-1,-88,7,74,14,56,-1,3,66,-571,1
-1,-88,11,37,12,180,-1,5,42,-567,1
-4,-137,11,44,18,27,-2,31,139,-1040,1
-5,-137,-12,6,-30,-185,-10,33,-173,-1094,1
-4,-137,17,19,34,-175,-11,37,57,-1200,1
-6,-141,13,16,33,-140,-11,35,57,-1310,1
-5,-116,12,18,3,-78,-13,-18,-113,-1436,1
-2,-79,48,15,-13,119,-13,-15,7,-1711,1
-2,-119,13,62,-63,185,-13,-16,-237,-1722,1
-1,-119,16,92,-9,379,-13,-15,-69,-1727,1
0,-119,16,94,-6,269,-13,-14,-125,-1785,1
1,-119,10,85,-28,-219,-13,-16,-166,-1877,1
0,-104,21,97,1,-491,-13,9,-124,-1619,1
0,-148,17,142,-61,-1166,-13,11,-147,-1635,1
1,-130,-12,153,-82,-1471,-12,-20,114,-1742,1
4,-136,-22,156,-29,-1271,-11,12,-143,-1683,1
1,-131,-8,216,-114,-1739,-11,33,88,-1505,1
3,-195,-31,172,8,-1489,-12,29,44,-1550,1
5,-252,-22,220,-74,-1793,-12,31,-259,-1494,1
7,-230,-7,273,12,-1515,-12,54,-66,-1496,1
5,-197,-29,270,-47,-1741,-12,51,-305,-1549,1
7,-192,1,317,21,-1842,-12,28,-61,-1539,1
7,-192,5,293,58,-1748,-12,33,192,-1541,1
8,-201,0,309,9,-2258,-12,32,-128,-1586,1
8,-209,64,364,95,-2165,-19,8,218,-1090,1
5,-182,71,370,-100,-2697,-14,7,-253,-1067,1
5,-117,84,421,-11,-2365,-22,13,-398,-1021,1
6,-180,110,415,-159,-2785,-22,10,-197,-1171,1
8,91,134,672,-2,-2698,-22,19,30,-1209,1
13,316,155,711,7,-2255,-22,29,80,-1106,1
13,316,167,741,10,-2008,-22,32,-129,-991,1
0,0,-1,0,0,-34,0,-3,5,-279,1
0,49,5,-4,4,-124,0,-11,10,-279,1
0,49,5,-4,3,-120,0,-11,-23,-226,1
1,50,20,-2,-20,-45,15,1,-30,-218,1
3,70,8,-13,60,-150,0,-6,17,-251,1
3,63,17,-11,21,-132,16,0,-27,-275,1
2,36,-4,-48,11,103,16,-10,45,-356,1
4,52,8,-71,28,346,1,20,1,-229,1
5,83,9,-29,23,411,-4,21,21,-216,1
4,82,37,-84,36,403,0,26,48,-221,1
2,60,32,-123,38,341,-1,5,117,-292,1
2,60,64,-142,68,690,-1,32,101,-226,1
1,88,64,-186,67,509,-2,8,-96,-244,1
-1,126,74,-210,69,609,-3,19,-180,-275,1
-2,115,76,-208,32,56,-9,37,149,-486,1
-6,71,85,-230,-57,143,-11,41,83,-394,1
-7,56,97,-361,-66,44,-6,50,-133,-448,0
-10,96,148,-368,11,-429,-13,36,80,-445,0
-11,154,93,-371,-27,-420,-7,-3,49,-453,0
-14,142,137,-411,-138,-25,-6,-6,123,-560,0
-14,103,108,-456,-83,201,-6,-1,3,-463,0
-14,-2,117,-443,-164,154,-16,7,-449,-426,0
-17,-94,127,-601,-91,-24,-6,-13,-128,-581,0
-16,-113,51,-624,-72,-198,-6,-40,27,-630,0
-21,-59,108,-606,-135,-56,-6,-37,789,-638,0
-21,-81,125,-652,-121,44,-22,-37,-229,-641,0
-21,11,170,-601,22,50,-6,-79,-74,-547,0
-19,-103,177,-603,-88,546,-6,-30,165,-405,0
-19,26,203,-595,-125,550,-6,-32,176,-464,0
-19,173,211,-473,-140,568,-6,-48,285,-367,0
-23,24,243,-621,-113,761,-6,-50,-5,-405,0
0,0,-7,0,0,118,0,13,-5,-29,1
0,-30,-7,8,7,218,0,21,353,-29,1
0,-30,-6,-19,-23,217,0,21,-2,-85,1
-2,-32,-13,-9,-45,181,0,18,-2,-161,1
-2,-52,-13,1,-31,111,0,14,-64,-647,1
-3,-39,-10,1,-30,-281,0,17,18,-906,1
-3,-39,-11,9,-77,-280,0,17,-51,-900,1
-3,-39,4,-8,-19,-63,0,24,-40,-528,1
-4,-41,13,-7,-5,-140,-1,22,100,-689,1
-6,-88,4,43,-44,-363,-2,21,26,-898,1
-8,-130,7,30,-2,-319,-3,21,39,-1006,1
-10,-85,3,-33,-71,-635,-4,20,-66,-1158,1
-12,-85,-16,-14,-100,-913,-4,35,240,-1358,1
-12,-100,-6,-10,-53,-834,-4,44,16,-1391,1
-12,-107,-2,-5,-78,-724,-3,40,323,-1031,1
-13,-151,0,35,-77,-801,-3,73,-80,-1395,1
-13,-201,-41,-1,-85,-820,11,72,-144,-1467,1
-14,-205,-37,27,-152,-1010,4,75,-96,-1568,1
-15,-217,-42,-12,-49,-1121,4,73,-79,-1677,1
-17,-282,-56,-5,-105,-985,-4,77,-77,-1948,1
-17,-282,-61,-48,-170,-1076,-3,67,-402,-2001,0
-16,-307,-167,-60,-173,-1340,-2,68,-174,-2047,0
-15,-247,-78,67,-47,-1427,-8,118,-69,-1948,1
-18,-329,-82,5,-105,-1758,-8,117,-70,-2096,0
-19,-314,-88,4,-108,-1802,-8,117,-19,-2142,0
0,0,-7,0,0,-169,0,-2,-5,202,1
0,-9,-18,11,13,-104,0,1,-33,177,1
0,-9,-18,15,91,-111,0,1,140,170,1
-1,-11,-18,12,68,-105,0,1,142,115,1
0,-5,-19,24,73,-107,0,1,-122,-182,1
0,-9,-16,31,114,-142,6,3,-139,-336,1
0,-27,-20,61,82,63,7,26,108,-341,1
3,-11,-13,65,89,178,6,26,-85,-416,1
1,-58,-5,32,92,19,7,47,-50,-1142,1
1,-58,-6,-2,94,-189,6,48,61,-1141,1
2,-20,-11,40,214,-87,7,47,92,-839,1
3,-16,-27,40,234,3,7,48,118,-835,1
2,-23,-17,27,102,37,7,48,467,-850,1
2,-23,-29,-44,242,124,6,60,235,-858,1
2,-53,-50,-20,269,-156,5,36,376,-1106,1
2,-40,-75,-43,213,-371,5,33,164,-1209,1
0,-1,-36,-23,133,-70,6,32,159,-1294,1
-1,-38,-51,-75,143,235,6,4,45,-960,1
0,-38,-56,-34,292,-22,6,2,84,-1061,1
0,-183,-36,-60,311,126,6,59,163,-945,1
2,-225,-50,-80,237,-642,7,93,-72,-1290,1
1,-272,-50,-48,350,-892,7,92,367,-1299,1
4,-204,-51,5,338,-535,8,93,-133,-1161,1
2,-187,-31,-10,364,-773,8,139,326,-1205,1
4,-187,-27,-18,472,-659,8,142,356,-1129,1
3,-278,-26,-105,465,-686,8,92,121,-1103,1
3,-258,25,-63,354,-560,8,94,-168,-1043,1
8,-258,47,-66,408,-441,8,75,112,-862,1
9,-220,28,-3,509,-278,8,95,578,-864,1
8,-278,-15,23,424,-406,8,86,506,-1173,1
8,-267,-31,27,476,-401,8,86,-247,-1178,1
9,-62,-65,162,342,64,8,88,-93,-1049,1
8,-207,-85,-52,343,-256,8,77,-158,-1072,1
7,-205,-126,-47,424,-684,1,71,-254,-1175,1
7,-237,-216,-19,477,-1043,1,-18,-153,-1128,1
12,-230,-93,-34,353,-313,1,52,37,-996,1
0,0,6,0,0,-43,0,-2,-30,-580,1
0,-50,6,23,-12,-113,0,-2,-30,-580,1
0,-50,6,24,-8,-121,0,-2,46,-508,1
1,-50,6,30,-15,-174,0,-4,-301,-603,1
1,-59,1,40,-22,-366,0,-5,-95,-718,1
1,-90,9,84,-4,54,-1,-3,136,-841,1
1,-105,6,89,-8,-87,-101,-6,-75,-1014,0
3,-86,0,101,34,-117,0,-4,-3,-952,1
3,-105,-13,153,15,-172,14,-2,-198,-1251,1
2,-187,2,164,37,-250,13,-1,-257,-1340,1
2,-197,34,162,15,-484,13,22,-110,-1381,1
2,-224,61,181,-6,-716,13,39,143,-1385,1
5,-252,75,196,12,-477,14,42,279,-1409,1
4,-279,72,206,-46,-799,7,31,86,-1490,1
4,-260,93,264,-59,-434,0,67,-8,-1635,1
9,-328,93,289,-23,-488,0,67,-33,-1648,1
9,-312,81,350,13,-1158,0,59,16,-1687,1
7,-342,97,354,56,-977,0,60,-31,-1614,1
7,-319,70,346,5,-1494,0,33,-26,-1901,1
6,-288,16,346,-38,-1648,0,31,-499,-1927,1
4,-414,-14,373,17,-2127,-1,22,188,-2014,1
5,-435,-12,353,15,-2157,-1,22,2,-1982,1
4,-416,-16,386,101,-2354,-1,19,200,-2031,1
0,-431,-78,379,78,-2527,-2,18,-88,-2420,1
0,-587,-81,362,46,-3197,-2,16,15,-2488,1
0,-592,-92,366,49,-3145,-1,17,-424,-2464,1
-2,-608,-68,395,109,-3299,-1,14,20,-2513,1
-5,-854,-92,281,12,-4314,-1,3,-165,-2685,1
-6,-854,-98,278,94,-4436,-1,1,354,-2732,1
0,0,-14,0,0,-120,0,-1,5,-519,1
0,-56,-14,30,-25,-205,0,-9,366,-519,1
0,-56,-14,51,9,-193,0,-9,5,-525,1
-1,-56,-17,44,-24,-314,0,-12,5,-678,1
0,-56,-11,38,20,-524,0,-11,259,-631,1
0,-56,-31,51,-46,-660,14,-15,261,-548,1
1,-3,-17,30,-80,-730,14,-15,5,-586,1
0,-3,-12,39,-89,-590,14,-13,39,-608,1
0,1,-14,50,-71,-376,14,-8,19,-591,1
0,41,-36,35,-30,-653,14,-12,167,-743,1
2,54,-23,57,-33,-242,14,-32,252,-690,1
1,54,-50,36,-108,-768,14,-37,242,-765,1
0,54,-82,43,-86,-747,7,-42,280,-750,1
1,54,-81,34,-117,-897,7,-53,20,-813,1
3,21,-118,19,-56,-924,7,-81,-147,-709,1
4,50,-121,133,-137,-940,7,-83,101,-850,1
2,63,-132,73,28,-1160,7,-117,167,-938,1
5,79,-116,82,-96,-859,7,-111,-858,-843,0
5,84,-146,95,-122,-1094,7,-115,374,-921,1
6,72,-156,107,-26,-1072,7,-107,160,-797,1
10,140,-195,67,-24,-1047,7,-106,326,-829,1
11,169,-225,215,-16,-406,8,-107,930,-387,1
14,142,-244,200,-10,-573,8,-150,53,-425,1
15,251,-234,377,-39,-222,8,-144,311,-644,1
15,230,-178,348,-87,54,8,-94,324,-574,1
16,140,-286,337,14,-390,8,-154,158,-711,1
17,102,-258,337,-8,-213,8,-104,102,-825,1
19,103,-362,369,134,-468,8,-155,313,-1281,1
18,146,-312,353,9,-929,8,-142,504,-1266,1
17,167,-298,456,2,-659,8,-138,375,-1222,1
19,326,-332,424,85,-1616,8,-166,312,-1343,1
20,520,-385,552,-28,-1359,8,-228,516,-1389,1
20,354,-394,304,-54,-1697,8,-175,878,-1445,1
19,353,-331,591,-62,-1866,8,-160,128,-1499,1
21,244,-516,562,136,-1659,8,-359,799,-1315,1
24,419,-331,560,5,-1021,8,-174,-24,-1252,1
25,397,-484,595,-26,-1505,8,-231,24,-1333,1
0,0,15,0,0,34,0,0,-10,-742,1
0,12,15,15,-39,34,0,0,-15,-742,1
0,13,15,15,-39,26,0,0,86,-755,1
0,9,16,25,-92,17,0,0,-10,-862,1
-2,56,17,33,-54,13,0,0,200,-872,1
-1,56,17,24,-151,10,0,0,6,-910,1
-2,38,9,66,-121,-151,-1,-3,-80,-998,1
-1,39,26,84,-130,202,-1,3,-100,-927,1
-2,-9,11,59,-255,-149,5,-3,-6,-1123,1
-4,20,17,61,-191,116,6,0,-63,-1146,1
-6,-12,13,46,-217,293,6,-1,-165,-1141,1
-8,-41,5,36,-198,77,5,-5,-111,-1290,1
-8,-48,13,33,-193,233,-1,-3,-81,-1238,1
-10,-36,-4,39,-206,465,-2,-16,152,-1312,1
-9,-75,15,60,-231,770,-1,-4,-121,-1267,1
-10,-103,-36,58,-226,730,-1,-38,-122,-1700,0
-8,-82,-2,56,-229,622,-1,-33,-73,-1577,1
-9,-52,-13,66,-279,698,5,-37,-51,-1696,1
-6,66,-15,45,-238,187,5,-39,32,-1668,1
-9,18,-25,38,-312,-61,5,-40,-54,-1792,0
-10,56,-5,32,-336,60,5,-38,83,-1749,0
-10,-3,-6,-58,-328,-156,-3,-42,-401,-2089,0
-12,70,-8,-26,-297,-206,-2,-42,177,-2205,0
-12,21,0,3,-425,4,-2,-40,32,-2115,0
-12,41,0,-38,-418,-67,-2,-33,-109,-2174,0
-14,-14,-38,-152,-413,-822,10,-52,63,-2369,0
-11,76,-38,-66,-312,-265,11,-144,218,-2231,0
-11,146,-29,-30,-379,-416,11,-148,-233,-2213,0
-9,182,-37,-49,-265,343,11,-123,-256,-2174,0
-9,172,-106,-61,-405,316,11,-144,-448,-2190,0
-8,261,-89,-2,-321,589,11,-137,-350,-2189,0
-9,16,-105,-158,-323,233,11,-144,-86,-2284,0
-13,22,-104,-147,-208,145,19,-185,-1,-2443,0
0,0,6,0,0,-136,0,-2,0,-9883,1
0,5,12,-7,10,-126,0,-10,-6,-9883,1
0,5,12,4,41,-129,0,-10,26,-9883,1
0,8,7,-7,78,-217,0,-12,41,-9892,1
1,8,9,4,52,-214,0,-11,68,-9897,1
1,-1,34,15,60,-146,-7,-8,52,-9842,1
0,6,33,30,11,-180,-7,-11,217,-9823,1
-1,14,26,-3,47,-351,-7,-14,159,-10167,1
-1,14,34,-1,27,-196,-7,-11,99,-10032,1
-1,24,28,-2,40,-333,5,-12,60,-10139,1
-1,44,32,-37,-37,4,14,-9,-46,-9792,1
-1,-3,32,-41,28,53,13,-10,73,-9785,1
0,-4,41,-46,-6,242,13,-7,92,-9661,1
-2,9,3,-44,-11,-246,7,-33,201,-9860,1
-2,27,8,-26,15,-100,12,-30,-41,-9865,1
-3,-107,18,-9,8,-211,15,-23,-198,-1291,1
-4,43,0,-55,26,-104,7,-33,104,-9956,1
-5,59,32,-158,-51,-239,0,-36,-8,-9928,1
-4,-5,22,-158,4,-166,5,-34,-69,-9985,1
-4,21,57,-118,-38,-271,0,-36,-61,-9988,1
-8,65,48,-120,-86,-406,0,-40,-3,-10064,0
-7,16,51,-103,45,-431,0,-63,40,-10005,1
-8,15,27,-153,18,-524,8,-65,-241,-235,0
-10,15,-31,-106,-84,-467,0,-91,-79,-10021,0
-9,24,-50,-143,35,-344,0,-92,-396,-9954,0
-9,24,-55,-158,-98,-468,0,-94,-241,-10003,0
-10,51,-59,-89,-90,-690,0,-99,-378,-10088,0
-8,59,-82,-139,-37,-603,0,-113,-93,-10022,0
-9,99,-82,-119,-37,-437,0,-114,-500,-10075,0
-9,220,-111,-211,-33,-306,0,-141,-87,-10018,0
-10,35,-132,-366,-5,-701,0,-109,101,-10199,0
-11,92,-94,-404,-55,-545,0,-110,78,-10239,0
-11,187,-8,-252,-19,-577,1,-115,-249,-655,0
-12,226,-86,-350,-28,-32,0,-109,-209,-10118,0
-15,208,-162,-328,-104,-95,0,-147,-67,-10175,0
-16,272,-169,-341,-26,-184,0,-149,104,-10230,0
0,0,-32,0,0,-102,0,-4,15,527,1
0,9,-32,-30,30,-122,0,4,10,527,1
0,5,-32,-31,10,-120,0,4,15,496,1
0,9,-29,-34,-39,-46,0,2,81,569,1
-1,9,-36,-43,-14,-211,0,-1,184,565,1
-1,9,-37,-61,11,-514,0,-1,-15,640,1
-2,9,-37,-47,3,-532,0,-3,133,663,1
-2,-51,-86,-106,30,-560,0,-24,26,578,1
-2,-11,-84,-118,-15,-467,0,-23,131,924,1
-2,-11,-86,-72,28,-417,0,-25,293,976,1
-4,-11,-82,-99,0,-345,0,-27,85,916,1
-4,-17,-27,-155,74,-254,1,14,32,946,1
-3,-11,-80,-165,21,-251,-6,-29,26,958,0
-4,80,-72,-138,61,-309,-6,-31,244,1192,1
-3,44,-68,-142,142,-114,-6,-31,-8,1249,1
-3,83,-70,-164,98,-126,-15,-33,6,1237,0
-3,83,-131,-162,76,-133,2,-72,-33,1274,0
-3,64,-122,-152,99,-61,9,-71,70,1332,1
-6,25,-118,-219,80,-380,9,-79,-82,1492,0
-7,121,-113,-233,62,-595,9,-84,127,1438,0
-9,124,-118,-259,33,-968,9,-85,200,1375,0
-6,99,-111,-262,152,-918,11,-82,125,1485,0
-7,187,-131,-243,49,-1236,11,-79,64,1569,0
-8,159,-140,-256,69,-1485,11,-86,320,1553,0
-7,160,-195,-296,73,-1399,13,-88,129,1808,0
-7,171,-165,-318,142,-859,13,-63,4,1818,0
-10,62,-161,-291,51,-901,-7,-63,-64,1843,0
-10,88,-161,-256,80,-553,13,-59,-113,1868,0
-10,128,-165,-280,30,-537,13,-61,-30,1858,0
-14,73,-182,-291,79,-889,13,-69,373,1704,0
-15,6,-189,-364,144,-775,13,-112,-459,1733,0
-18,44,-165,-336,142,-417,13,-123,81,1791,0
-19,75,-187,-521,183,-649,-7,-128,16,1661,0
0,0,-26,0,0,-51,0,2,-5,482,1
0,-18,-27,12,-60,-131,0,15,283,778,1
2,-18,-35,25,-11,-202,0,9,22,787,1
2,-18,-42,20,18,-320,0,5,22,705,1
2,-18,-23,35,-34,26,0,13,-3,850,1
3,-18,-16,32,48,91,0,10,185,1074,1
2,-38,-2,-12,-91,191,0,17,4,1488,1
4,-38,12,11,49,262,0,30,264,1633,1
4,-38,13,23,-127,313,0,29,-43,1756,1
2,-31,-33,42,303,-122,7,9,-1,1675,1
2,-56,-10,-1,-94,-348,-1,27,97,1983,1
2,-57,-38,-37,-99,-599,-15,3,-10,2110,1
3,2,-31,26,-91,51,-1,27,-129,2329,1
4,15,-9,65,-39,55,-8,27,245,2448,1
4,12,-18,97,-70,-182,-8,16,209,2631,1
2,54,-22,130,-115,-302,-8,-2,4,2795,1
3,-13,-9,120,67,-789,-8,35,236,2774,1
3,-6,-9,160,-126,-1100,-15,37,44,3400,1
1,-46,-24,138,-61,-1233,-15,33,348,3490,1
3,-54,-6,196,-39,-1040,-43,38,237,3949,1
5,-121,47,183,-38,-929,-15,72,117,4003,1
2,-82,10,181,-79,-557,-15,31,30,3984,1
2,-227,-4,158,144,-1153,-26,26,83,3799,1
0,-181,-8,93,-248,-1707,-26,65,48,3718,0
0,-217,-16,66,-126,-1676,-26,62,363,3667,1
1,-188,-77,40,56,-935,-26,15,22,3704,1
1,-188,-53,60,-173,-832,-26,44,-134,3767,0
1,-220,-116,42,-171,-1043,-26,-12,456,3722,0
0,-188,-52,135,-174,-888,-26,42,245,3973,1
0,-194,-207,85,42,-1174,-26,39,-138,3867,1
0,-183,-236,23,12,-1702,-26,25,318,3805,0
0,-238,-200,131,-87,-590,-26,14,-133,4245,0
0,-232,-265,174,-50,-199,-26,12,134,4308,1
1,-322,-279,142,79,-552,-26,8,328,4219,1
1,-616,-253,-31,-56,422,-26,66,1088,4517,1
3,-501,-271,68,-97,283,-26,37,14,4250,1
3,-442,-331,60,-127,829,-26,-26,430,4441,1
0,-418,-293,156,-311,85,-26,-4,-36,4479,0
-1,-336,-244,204,-197,-215,-26,-4,249,4479,1
0,0,4,0,0,-48,0,-6,-15,108,1
0,27,10,-19,10,7,0,-6,-20,108,1
0,27,9,-26,4,-71,0,-6,-39,104,1
2,24,11,-94,-18,-2,-15,-7,-69,111,1
0,31,23,14,-54,-62,7,-8,-225,76,1
0,-67,21,37,51,-224,7,-8,103,59,1
1,-45,27,19,11,-58,7,-5,21,-123,1
-2,-65,34,36,5,-44,8,-8,133,-193,1
-2,-64,30,49,-61,-269,-7,-9,-103,-279,1
-6,-57,15,53,-45,-456,7,-15,33,-452,1
-6,-92,22,-58,-90,-539,-6,13,-52,-400,1
-7,-130,22,80,-115,-543,10,13,-150,-473,1
-8,-155,15,23,-3,-783,11,-26,-623,-851,1
-6,-163,25,-3,26,-879,11,-33,-243,-769,1
-7,-129,5,13,-19,-1241,11,-10,44,-847,1
-7,-94,-26,-4,-32,-1263,11,-15,-103,-835,1
-8,-72,-32,-41,11,-1115,5,-16,-151,-933,1
-9,-72,-17,33,-83,-1013,5,-18,-92,-941,1
-13,-42,-103,2,-48,-1677,4,-64,-188,-1090,0
-12,-81,-109,48,35,-1346,5,-60,-135,-1068,0
-15,-155,-119,23,-106,-1688,6,-115,-193,-1188,0
-16,-277,-155,15,-84,-1467,5,-118,-46,-1264,0
-17,-235,-147,51,20,-1266,5,-90,-478,-1254,0
-18,-195,-194,17,-53,-1278,5,-91,-204,-1529,0
-23,-240,-364,30,-198,-1620,5,-159,-399,-1679,0
0,0,22,0,0,168,0,2,5,-9815,1
0,0,28,4,6,268,0,2,362,-9815,1
0,0,20,6,-10,187,0,-4,5,-9840,1
0,0,33,-1,-3,202,0,3,-115,-9784,1
-1,-2,22,0,-30,307,0,0,-36,-9971,1
-1,-22,26,1,-43,483,-7,3,-10,-10164,1
-1,-22,11,-11,-29,235,-7,4,127,-10261,1
0,-28,10,32,-7,321,0,-4,-469,-427,1
-1,-4,12,14,-52,61,-7,5,91,-9921,1
-2,-4,5,27,-85,-114,-8,4,55,-10066,1
-2,-4,24,20,24,-210,-16,4,80,-10144,1
-3,-4,15,6,-44,-145,-16,5,82,-10162,1
-5,-46,5,13,-21,-399,-16,1,-61,-10234,1
-6,-11,-1,-43,-28,-248,-9,-23,-173,-10023,1
-6,-13,-47,-47,-22,-345,-3,-50,-90,-10059,1
-5,-19,-17,-13,-314,-263,4,-19,79,-10300,1
-7,-18,-55,-94,-315,-409,4,-52,-264,-10065,0
-7,-40,-57,-48,5,-570,-3,-28,-141,-10031,1
-8,-40,17,-37,21,-797,5,15,-269,-1075,1
-9,-40,-10,-161,3,-425,-3,9,-73,-10181,1
-9,-40,-45,-200,9,-463,-3,12,-295,-10139,0
-9,18,-89,-209,-290,-467,-4,-9,-47,-10109,0
-9,14,-138,-166,30,-425,-4,-53,-2,-10155,0
-9,-46,-124,-143,-15,-183,-18,-49,-336,-10021,0
-11,-296,-95,27,13,-251,-11,-41,-16,-1644,1
-12,-46,-190,-156,1,-133,-13,-53,-145,-9897,0
-15,-59,-197,-146,-49,-84,-14,-31,-166,-9904,0
-15,-59,-197,-146,-49,-84,-14,-31,-166,-9904,0
0,0,-12,0,0,36,0,-2,-5,-686,1
0,-27,-36,-2,-5,51,0,22,-2,-686,1
0,-27,-36,-2,-5,61,0,22,-32,-711,1
-1,-29,-43,-6,-36,-90,0,19,70,-897,1
0,-29,-34,6,-26,-19,0,22,-160,-1187,1
0,-29,-31,7,-32,71,0,24,-35,-1296,1
0,-9,-40,13,-52,-99,0,22,56,-1465,1
1,-49,-33,-9,-1,230,0,25,-4,-1712,1
1,-49,-23,-24,14,46,0,23,112,-1874,1
4,-42,26,10,-13,113,1,64,101,-2248,1
3,-22,4,77,-46,528,8,51,368,-2045,1
4,-24,-16,56,3,249,9,24,-80,-2163,1
3,-29,-35,53,-11,-222,9,-8,139,-2282,1
5,6,-52,49,40,-317,9,-22,389,-2371,1
6,-34,-85,38,5,-810,9,-55,-13,-2828,1
7,-49,-73,112,46,-499,9,-51,113,-2531,1
7,16,-44,138,32,-565,9,-16,-1,-2618,1
4,6,-119,44,-18,-811,10,-50,-97,-2802,1
5,-59,-69,137,-53,-720,10,-9,-153,-2867,1
8,-49,-46,199,-47,-230,4,3,-19,-2813,1
4,-19,-62,252,-54,-678,4,24,323,-2968,1
2,-12,-64,251,-153,-1433,4,-14,332,-3206,1
2,61,-171,183,22,-2052,5,-21,-24,-3355,1
0,-19,-135,194,-53,-1866,5,25,-37,-3672,1
-1,-119,-191,134,10,-2902,-2,6,251,-3801,1
0,-69,-102,258,-136,-2352,-2,49,417,-3857,1
1,-73,-220,205,69,-3033,-2,33,189,-3852,1
-1,-32,-229,265,-16,-2867,-2,-27,0,-3827,1
-1,-29,-236,236,-74,-2992,-3,-70,228,-3902,0
-3,-63,-221,317,-105,-3882,-3,-72,-22,-3977,0
-6,-26,-234,359,-130,-4345,-3,-74,-56,-4061,0
-6,-54,-267,304,-76,-4553,-3,-107,15,-4061,0
0,0,12,0,0,-35,0,4,-10,-92,1
0,-32,12,49,13,110,0,12,-12,-338,1
0,-32,12,49,13,102,0,13,32,-329,1
-1,-32,4,45,11,-83,0,12,185,-406,1
-1,-32,8,24,18,59,0,15,-32,-448,1
-1,-67,-4,27,15,-198,0,11,3,-645,1
-1,-67,-22,32,19,-135,0,-7,-80,-673,1
-2,-114,0,6,54,-234,0,40,12,-909,1
-3,-134,-4,2,38,-324,0,38,-39,-1009,1
-5,-141,-13,3,40,-421,0,31,-161,-1095,1
-6,-165,-8,10,55,-268,0,61,220,-1416,1
-5,-200,-17,18,64,-72,1,45,240,-1469,1
-6,-192,-21,37,42,-34,2,39,-41,-1819,1
-6,-207,-18,13,48,60,2,31,52,-1856,1
-6,-228,-27,37,57,-115,2,25,52,-2200,1
-10,-244,-36,24,-28,-471,2,23,60,-2069,1
-10,-244,-45,17,47,-694,2,40,309,-2160,1
0,0,38,0,0,16,0,4,0,-151,1
0,-54,32,17,60,-84,0,4,352,-151,1
0,-54,32,23,36,-70,1,4,-6,-191,1
0,-54,39,26,81,-18,7,7,132,-234,1
0,-30,15,34,157,277,9,-9,4,-466,1
-1,-32,24,8,78,288,6,5,-83,-624,1
-1,-52,5,9,93,213,8,-15,-28,-609,1
-1,-92,9,22,64,332,8,5,-277,-644,1
0,-89,15,12,208,593,20,12,123,-676,1
-1,-111,6,-7,142,430,15,11,-13,-983,1
-3,-148,-18,-53,72,446,15,32,-89,-1300,1
-2,-144,-4,-49,226,363,26,29,-370,-1379,1
-2,-144,-1,-39,88,482,19,55,-68,-1413,1
-2,-198,2,-28,117,182,23,62,-185,-1473,1
-2,-158,-6,16,84,413,18,48,56,-1425,1
-4,-172,12,4,164,248,17,57,-24,-2135,1
-6,-174,9,0,158,54,17,52,119,-2085,1
-5,-190,-16,-46,128,-38,28,67,-251,-2091,1
-9,-208,26,-63,0,-246,18,79,485,-2184,1
-8,-195,10,-72,54,86,19,73,-285,-2125,1
-10,-157,-15,-135,136,-37,19,64,-209,-2239,1
-11,-451,-52,-224,73,-747,19,49,-444,-2231,1
-12,-491,-121,-235,36,-821,21,32,-315,-2295,1
-13,-283,-45,-218,-67,-205,19,104,-84,-2303,1
-14,-218,-136,-139,46,-497,38,37,-280,-2326,1
-15,-212,-106,-192,139,94,40,37,-185,-2251,1
-15,-287,-115,-163,66,410,20,23,-496,-2134,1
